order.id;order.line;order.date;customer.id;product.id;quantity
561;7;10-08-2012;10;68;1
561;8;10-08-2012;10;78;1
561;9;10-08-2012;10;81;1
561;10;10-08-2012;10;94;1
561;11;10-08-2012;10;34;1
561;12;10-08-2012;10;80;2
561;13;10-08-2012;10;63;1
561;14;10-08-2012;10;77;1
561;15;10-08-2012;10;36;1
561;16;10-08-2012;10;97;1
561;17;10-08-2012;10;61;2
561;18;10-08-2012;10;51;1
562;1;14-08-2012;5;40;1
562;2;14-08-2012;5;2;1
563;1;15-08-2012;10;69;1
563;2;15-08-2012;10;88;2
563;3;15-08-2012;10;79;1
563;4;15-08-2012;10;17;1
563;5;15-08-2012;10;92;2
563;6;15-08-2012;10;40;1
563;7;15-08-2012;10;48;1
563;8;15-08-2012;10;94;1
564;1;15-08-2012;15;6;4
564;2;15-08-2012;15;19;1
564;3;15-08-2012;15;29;2
564;4;15-08-2012;15;17;2
564;5;15-08-2012;15;18;1
564;6;15-08-2012;15;34;1
564;7;15-08-2012;15;97;5
564;8;15-08-2012;15;13;1
564;9;15-08-2012;15;32;1
564;10;15-08-2012;15;86;1
564;11;15-08-2012;15;28;1
564;12;15-08-2012;15;2;1
564;13;15-08-2012;15;41;6
564;14;15-08-2012;15;54;1
564;15;15-08-2012;15;21;1
564;16;15-08-2012;15;71;1
564;17;15-08-2012;15;15;1
564;18;15-08-2012;15;89;2
564;19;15-08-2012;15;12;1
565;1;16-08-2012;4;40;4
565;2;16-08-2012;4;21;1
565;3;16-08-2012;4;46;1
565;4;16-08-2012;4;91;1
565;5;16-08-2012;4;28;1
565;6;16-08-2012;4;49;3
565;7;16-08-2012;4;9;1
565;8;16-08-2012;4;77;1
565;9;16-08-2012;4;50;1
565;10;16-08-2012;4;69;1
565;11;16-08-2012;4;84;1
565;12;16-08-2012;4;65;1
565;13;16-08-2012;4;30;1
565;14;16-08-2012;4;38;1
565;15;16-08-2012;4;74;1
565;16;16-08-2012;4;1;1
565;17;16-08-2012;4;19;4
565;18;16-08-2012;4;32;3
565;19;16-08-2012;4;44;3
565;20;16-08-2012;4;16;2
565;21;16-08-2012;4;35;1
566;1;17-08-2012;8;80;1
566;2;17-08-2012;8;97;1
566;3;17-08-2012;8;18;1
567;1;21-08-2012;5;55;3
567;2;21-08-2012;5;82;1
567;3;21-08-2012;5;34;2
567;4;21-08-2012;5;42;1
567;5;21-08-2012;5;3;1
567;6;21-08-2012;5;28;2
567;7;21-08-2012;5;27;2
567;8;21-08-2012;5;10;1
567;9;21-08-2012;5;17;1
567;10;21-08-2012;5;37;4
567;11;21-08-2012;5;12;1
567;12;21-08-2012;5;11;1
567;13;21-08-2012;5;24;1
567;14;21-08-2012;5;33;1
567;15;21-08-2012;5;13;2
567;16;21-08-2012;5;7;1
567;17;21-08-2012;5;18;1
567;18;21-08-2012;5;59;1
568;1;23-08-2012;8;57;1
568;2;23-08-2012;8;89;1
568;3;23-08-2012;8;34;1
568;4;23-08-2012;8;54;1
569;1;24-08-2012;18;77;2
569;2;24-08-2012;18;44;1
569;3;24-08-2012;18;42;1
569;4;24-08-2012;18;72;2
569;5;24-08-2012;18;90;1
569;6;24-08-2012;18;83;1
569;7;24-08-2012;18;76;1
569;8;24-08-2012;18;29;1
569;9;24-08-2012;18;95;1
569;10;24-08-2012;18;41;1
569;11;24-08-2012;18;66;1
570;1;27-08-2012;9;20;1
570;2;27-08-2012;9;71;1
570;3;27-08-2012;9;31;1
570;4;27-08-2012;9;86;1
570;5;27-08-2012;9;82;1
570;6;27-08-2012;9;80;1
570;7;27-08-2012;9;22;1
570;8;27-08-2012;9;93;1
570;9;27-08-2012;9;66;1
570;10;27-08-2012;9;78;4
570;11;27-08-2012;9;39;1
570;12;27-08-2012;9;37;1
570;13;27-08-2012;9;91;1
570;14;27-08-2012;9;16;2
570;15;27-08-2012;9;65;1
570;16;27-08-2012;9;52;1
570;17;27-08-2012;9;45;1
570;18;27-08-2012;9;15;4
570;19;27-08-2012;9;14;3
570;20;27-08-2012;9;9;1
570;21;27-08-2012;9;1;1
570;22;27-08-2012;9;75;1
570;23;27-08-2012;9;7;1
570;24;27-08-2012;9;19;1
570;25;27-08-2012;9;38;1
570;26;27-08-2012;9;87;1
571;1;27-08-2012;10;78;1
571;2;27-08-2012;10;6;2
571;3;27-08-2012;10;89;1
571;4;27-08-2012;10;48;1
571;5;27-08-2012;10;63;1
572;1;28-08-2012;17;74;1
572;2;28-08-2012;17;39;1
573;1;29-08-2012;2;54;1
573;2;29-08-2012;2;83;2
573;3;29-08-2012;2;67;1
573;4;29-08-2012;2;82;1
573;5;29-08-2012;2;88;1
573;6;29-08-2012;2;84;1
573;7;29-08-2012;2;11;1
573;8;29-08-2012;2;53;1
573;9;29-08-2012;2;95;1
573;10;29-08-2012;2;75;1
573;11;29-08-2012;2;89;2
574;1;30-08-2012;5;87;1
574;2;30-08-2012;5;43;5
574;3;30-08-2012;5;69;1
575;1;30-08-2012;3;81;1
575;2;30-08-2012;3;74;1
575;3;30-08-2012;3;40;1
575;4;30-08-2012;3;22;1
576;1;31-08-2012;20;69;1
576;2;31-08-2012;20;29;1
576;3;31-08-2012;20;54;1
576;4;31-08-2012;20;74;1
577;1;05-09-2012;10;90;1
577;2;05-09-2012;10;53;1
577;3;05-09-2012;10;86;1
577;4;05-09-2012;10;89;1
577;5;05-09-2012;10;28;1
577;6;05-09-2012;10;65;1
577;7;05-09-2012;10;61;1
577;8;05-09-2012;10;52;1
577;9;05-09-2012;10;16;1
577;10;05-09-2012;10;91;1
577;11;05-09-2012;10;81;1
578;1;05-09-2012;16;19;1
579;1;06-09-2012;2;49;1
579;2;06-09-2012;2;79;1
579;3;06-09-2012;2;70;1
579;4;06-09-2012;2;87;1
579;5;06-09-2012;2;95;1
579;6;06-09-2012;2;50;1
579;7;06-09-2012;2;52;3
580;1;06-09-2012;2;65;1
580;2;06-09-2012;2;53;1
580;3;06-09-2012;2;90;1
581;1;06-09-2012;16;96;1
581;2;06-09-2012;16;90;1
581;3;06-09-2012;16;77;3
581;4;06-09-2012;16;49;1
581;5;06-09-2012;16;75;1
581;6;06-09-2012;16;32;1
581;7;06-09-2012;16;28;1
581;8;06-09-2012;16;93;1
581;9;06-09-2012;16;40;1
581;10;06-09-2012;16;61;1
581;11;06-09-2012;16;7;1
581;12;06-09-2012;16;1;1
581;13;06-09-2012;16;16;4
581;14;06-09-2012;16;34;1
582;1;07-09-2012;13;88;1
582;2;07-09-2012;13;5;9
582;3;07-09-2012;13;9;1
582;4;07-09-2012;13;42;3
582;5;07-09-2012;13;20;1
582;6;07-09-2012;13;41;1
582;7;07-09-2012;13;37;1
583;1;10-09-2012;30;59;2
584;1;12-09-2012;10;13;7
584;2;12-09-2012;10;74;1
584;3;12-09-2012;10;91;1
584;4;12-09-2012;10;83;2
584;5;12-09-2012;10;86;1
584;6;12-09-2012;10;18;1
584;7;12-09-2012;10;80;1
584;8;12-09-2012;10;35;1
584;9;12-09-2012;10;87;1
585;1;13-09-2012;2;43;1
585;2;13-09-2012;2;52;1
586;1;13-09-2012;23;29;1
586;2;13-09-2012;23;63;3
586;3;13-09-2012;23;30;2
586;4;13-09-2012;23;14;1
586;5;13-09-2012;23;21;2
586;6;13-09-2012;23;55;4
586;7;13-09-2012;23;85;1
586;8;13-09-2012;23;17;1
586;9;13-09-2012;23;88;1
586;10;13-09-2012;23;41;1
586;11;13-09-2012;23;94;1
586;12;13-09-2012;23;91;1
586;13;13-09-2012;23;89;1
586;14;13-09-2012;23;71;1
586;15;13-09-2012;23;79;2
586;16;13-09-2012;23;70;1
586;17;13-09-2012;23;74;1
586;18;13-09-2012;23;43;1
586;19;13-09-2012;23;42;1
586;20;13-09-2012;23;50;1
587;1;14-09-2012;4;93;1
587;2;14-09-2012;4;35;1
587;3;14-09-2012;4;36;1
587;4;14-09-2012;4;54;1
587;5;14-09-2012;4;11;1
587;6;14-09-2012;4;46;1
587;7;14-09-2012;4;66;1
587;8;14-09-2012;4;91;1
588;1;18-09-2012;20;30;3
588;2;18-09-2012;20;85;1
588;3;18-09-2012;20;36;1
588;4;18-09-2012;20;22;2
588;5;18-09-2012;20;2;1
588;6;18-09-2012;20;78;1
588;7;18-09-2012;20;96;1
588;8;18-09-2012;20;24;1
588;9;18-09-2012;20;29;1
588;10;18-09-2012;20;90;1
588;11;18-09-2012;20;15;1
588;12;18-09-2012;20;31;1
588;13;18-09-2012;20;69;1
588;14;18-09-2012;20;62;1
588;15;18-09-2012;20;40;1
588;16;18-09-2012;20;56;1
588;17;18-09-2012;20;70;1
588;18;18-09-2012;20;54;1
588;19;18-09-2012;20;34;1
588;20;18-09-2012;20;95;2
588;21;18-09-2012;20;61;1
588;22;18-09-2012;20;46;1
588;23;18-09-2012;20;79;1
588;24;18-09-2012;20;93;1
589;1;18-09-2012;17;30;1
590;1;20-09-2012;3;27;1
590;2;20-09-2012;3;60;1
590;3;20-09-2012;3;44;1
590;4;20-09-2012;3;59;1
590;5;20-09-2012;3;2;1
590;6;20-09-2012;3;32;1
590;7;20-09-2012;3;37;1
590;8;20-09-2012;3;85;5
590;9;20-09-2012;3;38;1
590;10;20-09-2012;3;29;1
590;11;20-09-2012;3;13;1
590;12;20-09-2012;3;67;1
590;13;20-09-2012;3;18;1
590;14;20-09-2012;3;61;1
590;15;20-09-2012;3;83;1
590;16;20-09-2012;3;5;1
590;17;20-09-2012;3;35;1
590;18;20-09-2012;3;23;1
590;19;20-09-2012;3;34;1
590;20;20-09-2012;3;9;1
590;21;20-09-2012;3;82;1
590;22;20-09-2012;3;40;1
590;23;20-09-2012;3;43;1
590;24;20-09-2012;3;30;1
590;25;20-09-2012;3;49;1
590;26;20-09-2012;3;4;1
590;27;20-09-2012;3;17;1
591;1;20-09-2012;7;27;1
591;2;20-09-2012;7;97;2
592;1;20-09-2012;13;86;1
593;1;21-09-2012;2;2;2
593;2;21-09-2012;2;79;2
593;3;21-09-2012;2;93;1
593;4;21-09-2012;2;57;1
593;5;21-09-2012;2;49;1
593;6;21-09-2012;2;92;1
593;7;21-09-2012;2;43;2
594;1;25-09-2012;13;15;1
594;2;25-09-2012;13;5;1
594;3;25-09-2012;13;2;3
594;4;25-09-2012;13;61;2
594;5;25-09-2012;13;1;1
594;6;25-09-2012;13;54;8
594;7;25-09-2012;13;79;1
594;8;25-09-2012;13;46;1
594;9;25-09-2012;13;18;1
594;10;25-09-2012;13;16;1
594;11;25-09-2012;13;9;1
595;1;25-09-2012;11;42;1
595;2;25-09-2012;11;91;1
595;3;25-09-2012;11;84;1
595;4;25-09-2012;11;76;1
595;5;25-09-2012;11;13;2
595;6;25-09-2012;11;9;1
595;7;25-09-2012;11;57;1
595;8;25-09-2012;11;14;1
595;9;25-09-2012;11;7;1
595;10;25-09-2012;11;30;1
595;11;25-09-2012;11;37;1
595;12;25-09-2012;11;17;1
595;13;25-09-2012;11;18;2
595;14;25-09-2012;11;89;1
595;15;25-09-2012;11;72;5
595;16;25-09-2012;11;58;1
595;17;25-09-2012;11;21;2
595;18;25-09-2012;11;33;1
595;19;25-09-2012;11;39;1
595;20;25-09-2012;11;15;1
595;21;25-09-2012;11;66;2
595;22;25-09-2012;11;77;1
595;23;25-09-2012;11;67;1
595;24;25-09-2012;11;64;1
595;25;25-09-2012;11;4;1
595;26;25-09-2012;11;22;1
596;1;26-09-2012;10;65;1
596;2;26-09-2012;10;90;1
596;3;26-09-2012;10;52;1
596;4;26-09-2012;10;53;1
596;5;26-09-2012;10;84;1
596;6;26-09-2012;10;87;2
596;7;26-09-2012;10;16;1
596;8;26-09-2012;10;8;1
596;9;26-09-2012;10;72;1
596;10;26-09-2012;10;77;1
596;11;26-09-2012;10;96;1
596;12;26-09-2012;10;73;1
596;13;26-09-2012;10;85;1
596;14;26-09-2012;10;97;1
596;15;26-09-2012;10;80;1
596;16;26-09-2012;10;91;1
596;17;26-09-2012;10;32;1
596;18;26-09-2012;10;39;1
596;19;26-09-2012;10;14;1
596;20;26-09-2012;10;75;1
596;21;26-09-2012;10;79;1
596;22;26-09-2012;10;56;1
596;23;26-09-2012;10;15;1
597;1;26-09-2012;2;93;1
597;2;26-09-2012;2;56;1
597;3;26-09-2012;2;43;2
597;4;26-09-2012;2;83;1
597;5;26-09-2012;2;79;1
597;6;26-09-2012;2;58;3
597;7;26-09-2012;2;75;1
597;8;26-09-2012;2;28;1
597;9;26-09-2012;2;57;1
597;10;26-09-2012;2;52;1
597;11;26-09-2012;2;76;1
597;12;26-09-2012;2;87;1
597;13;26-09-2012;2;67;1
598;1;26-09-2012;19;2;1
598;2;26-09-2012;19;64;1
599;1;26-09-2012;2;57;1
600;1;27-09-2012;8;88;1
601;1;28-09-2012;10;51;1
602;1;03-10-2012;20;93;1
602;2;03-10-2012;20;35;1
602;3;03-10-2012;20;18;1
602;4;03-10-2012;20;78;5
602;5;03-10-2012;20;61;2
602;6;03-10-2012;20;43;1
603;1;03-10-2012;2;71;1
604;1;05-10-2012;2;47;1
605;1;08-10-2012;19;11;1
606;1;08-10-2012;8;84;1
606;2;08-10-2012;8;42;1
606;3;08-10-2012;8;80;1
606;4;08-10-2012;8;13;1
606;5;08-10-2012;8;87;1
606;6;08-10-2012;8;11;1
606;7;08-10-2012;8;75;1
606;8;08-10-2012;8;44;1
606;9;08-10-2012;8;72;1
606;10;08-10-2012;8;92;1
606;11;08-10-2012;8;90;1
606;12;08-10-2012;8;54;1
606;13;08-10-2012;8;51;1
606;14;08-10-2012;8;66;1
606;15;08-10-2012;8;62;2
606;16;08-10-2012;8;88;3
606;17;08-10-2012;8;40;1
606;18;08-10-2012;8;20;1
606;19;08-10-2012;8;35;1
606;20;08-10-2012;8;76;2
606;21;08-10-2012;8;94;1
606;22;08-10-2012;8;79;1
607;1;09-10-2012;9;33;1
607;2;09-10-2012;9;66;1
608;1;09-10-2012;16;21;5
608;2;09-10-2012;16;51;1
608;3;09-10-2012;16;39;2
608;4;09-10-2012;16;96;1
608;5;09-10-2012;16;80;1
609;1;10-10-2012;26;13;1
609;2;10-10-2012;26;10;1
609;3;10-10-2012;26;25;1
609;4;10-10-2012;26;32;2
609;5;10-10-2012;26;84;1
609;6;10-10-2012;26;75;1
609;7;10-10-2012;26;39;2
610;1;10-10-2012;10;15;1
611;1;11-10-2012;10;73;1
611;2;11-10-2012;10;68;1
611;3;11-10-2012;10;7;1
611;4;11-10-2012;10;47;1
611;5;11-10-2012;10;70;1
611;6;11-10-2012;10;19;1
611;7;11-10-2012;10;61;1
611;8;11-10-2012;10;97;2
611;9;11-10-2012;10;86;1
611;10;11-10-2012;10;87;1
611;11;11-10-2012;10;54;1
611;12;11-10-2012;10;75;1
611;13;11-10-2012;10;83;1
611;14;11-10-2012;10;50;1
611;15;11-10-2012;10;95;1
611;16;11-10-2012;10;51;1
611;17;11-10-2012;10;55;1
612;1;12-10-2012;13;5;1
612;2;12-10-2012;13;7;1
613;1;12-10-2012;6;97;1
613;2;12-10-2012;6;66;1
613;3;12-10-2012;6;23;1
613;4;12-10-2012;6;49;1
613;5;12-10-2012;6;4;1
614;1;15-10-2012;10;37;1
614;2;15-10-2012;10;86;1
614;3;15-10-2012;10;40;1
614;4;15-10-2012;10;93;3
614;5;15-10-2012;10;41;1
614;6;15-10-2012;10;14;1
614;7;15-10-2012;10;89;1
614;8;15-10-2012;10;45;1
614;9;15-10-2012;10;88;1
614;10;15-10-2012;10;8;1
614;11;15-10-2012;10;95;1
614;12;15-10-2012;10;61;1
614;13;15-10-2012;10;65;1
614;14;15-10-2012;10;91;1
614;15;15-10-2012;10;48;1
614;16;15-10-2012;10;64;1
614;17;15-10-2012;10;59;1
614;18;15-10-2012;10;67;1
615;1;16-10-2012;10;29;1
615;2;16-10-2012;10;84;1
615;3;16-10-2012;10;96;1
615;4;16-10-2012;10;73;1
615;5;16-10-2012;10;59;1
615;6;16-10-2012;10;15;1
615;7;16-10-2012;10;95;1
616;1;18-10-2012;8;43;1
616;2;18-10-2012;8;41;1
616;3;18-10-2012;8;30;1
617;1;18-10-2012;29;43;1
618;1;19-10-2012;20;77;1
618;2;19-10-2012;20;52;1
619;1;22-10-2012;16;70;1
619;2;22-10-2012;16;75;1
619;3;22-10-2012;16;56;1
619;4;22-10-2012;16;36;1
619;5;22-10-2012;16;95;1
619;6;22-10-2012;16;42;1
619;7;22-10-2012;16;7;1
619;8;22-10-2012;16;16;1
619;9;22-10-2012;16;92;1
620;1;23-10-2012;22;46;1
620;2;23-10-2012;22;10;2
621;1;23-10-2012;25;79;1
621;2;23-10-2012;25;15;1
621;3;23-10-2012;25;35;1
621;4;23-10-2012;25;33;8
621;5;23-10-2012;25;72;2
621;6;23-10-2012;25;14;1
621;7;23-10-2012;25;41;1
621;8;23-10-2012;25;34;1
621;9;23-10-2012;25;31;2
621;10;23-10-2012;25;67;1
621;11;23-10-2012;25;10;1
621;12;23-10-2012;25;36;1
621;13;23-10-2012;25;13;1
621;14;23-10-2012;25;1;1
622;1;23-10-2012;16;91;1
622;2;23-10-2012;16;76;1
622;3;23-10-2012;16;16;2
622;4;23-10-2012;16;37;1
622;5;23-10-2012;16;45;1
622;6;23-10-2012;16;72;2
622;7;23-10-2012;16;29;1
622;8;23-10-2012;16;20;1
622;9;23-10-2012;16;42;1
622;10;23-10-2012;16;13;1
622;11;23-10-2012;16;55;1
622;12;23-10-2012;16;9;1
623;1;23-10-2012;16;13;1
624;1;24-10-2012;7;72;1
624;2;24-10-2012;7;16;1
624;3;24-10-2012;7;34;1
625;1;31-10-2012;10;77;1
625;2;31-10-2012;10;58;1
626;1;06-11-2012;28;31;1
626;2;06-11-2012;28;22;2
626;3;06-11-2012;28;30;1
626;4;06-11-2012;28;84;3
626;5;06-11-2012;28;9;1
626;6;06-11-2012;28;54;4
626;7;06-11-2012;28;13;1
626;8;06-11-2012;28;23;2
626;9;06-11-2012;28;45;1
626;10;06-11-2012;28;7;1
626;11;06-11-2012;28;79;1
626;12;06-11-2012;28;51;1
626;13;06-11-2012;28;39;1
626;14;06-11-2012;28;4;1
626;15;06-11-2012;28;3;1
626;16;06-11-2012;28;38;1
626;17;06-11-2012;28;83;1
626;18;06-11-2012;28;1;1
626;19;06-11-2012;28;6;1
626;20;06-11-2012;28;48;1
627;1;06-11-2012;17;12;1
627;2;06-11-2012;17;22;2
627;3;06-11-2012;17;2;1
628;1;06-11-2012;20;75;1
628;2;06-11-2012;20;28;1
628;3;06-11-2012;20;47;3
628;4;06-11-2012;20;2;1
628;5;06-11-2012;20;70;1
628;6;06-11-2012;20;78;1
628;7;06-11-2012;20;16;1
628;8;06-11-2012;20;17;1
628;9;06-11-2012;20;41;1
628;10;06-11-2012;20;67;1
628;11;06-11-2012;20;72;1
628;12;06-11-2012;20;10;1
628;13;06-11-2012;20;85;1
628;14;06-11-2012;20;40;3
628;15;06-11-2012;20;94;1
628;16;06-11-2012;20;66;1
629;1;08-11-2012;1;62;2
629;2;08-11-2012;1;67;1
630;1;12-11-2012;25;61;1
631;1;12-11-2012;10;73;2
631;2;12-11-2012;10;62;1
631;3;12-11-2012;10;43;1
631;4;12-11-2012;10;67;1
631;5;12-11-2012;10;34;1
631;6;12-11-2012;10;76;1
631;7;12-11-2012;10;30;1
632;1;13-11-2012;8;44;1
632;2;13-11-2012;8;50;1
632;3;13-11-2012;8;94;1
632;4;13-11-2012;8;68;1
632;5;13-11-2012;8;93;1
632;6;13-11-2012;8;31;2
632;7;13-11-2012;8;72;1
632;8;13-11-2012;8;35;1
633;1;13-11-2012;13;77;1
633;2;13-11-2012;13;45;1
634;1;13-11-2012;8;75;1
635;1;14-11-2012;27;96;1
635;2;14-11-2012;27;8;1
636;1;15-11-2012;16;77;2
637;1;15-11-2012;2;59;3
638;1;16-11-2012;10;53;1
638;2;16-11-2012;10;80;1
638;3;16-11-2012;10;16;1
638;4;16-11-2012;10;67;1
638;5;16-11-2012;10;66;1
638;6;16-11-2012;10;35;1
638;7;16-11-2012;10;82;1
638;8;16-11-2012;10;21;1
638;9;16-11-2012;10;63;2
638;10;16-11-2012;10;8;1
638;11;16-11-2012;10;75;1
638;12;16-11-2012;10;51;2
638;13;16-11-2012;10;58;1
638;14;16-11-2012;10;47;1
638;15;16-11-2012;10;94;1
638;16;16-11-2012;10;7;1
638;17;16-11-2012;10;30;1
638;18;16-11-2012;10;71;1
638;19;16-11-2012;10;10;1
638;20;16-11-2012;10;61;1
638;21;16-11-2012;10;37;2
638;22;16-11-2012;10;95;1
638;23;16-11-2012;10;73;1
639;1;19-11-2012;28;68;1
639;2;19-11-2012;28;44;1
639;3;19-11-2012;28;31;1
639;4;19-11-2012;28;34;1
639;5;19-11-2012;28;5;1
639;6;19-11-2012;28;51;1
639;7;19-11-2012;28;65;6
639;8;19-11-2012;28;2;1
639;9;19-11-2012;28;13;1
639;10;19-11-2012;28;25;1
639;11;19-11-2012;28;85;1
639;12;19-11-2012;28;66;1
639;13;19-11-2012;28;53;1
640;1;21-11-2012;16;87;1
640;2;21-11-2012;16;32;1
640;3;21-11-2012;16;34;1
641;1;21-11-2012;22;80;1
642;1;21-11-2012;24;28;1
642;2;21-11-2012;24;13;1
642;3;21-11-2012;24;8;1
642;4;21-11-2012;24;50;2
642;5;21-11-2012;24;9;1
642;6;21-11-2012;24;73;1
642;7;21-11-2012;24;97;1
642;8;21-11-2012;24;45;1
642;9;21-11-2012;24;54;2
642;10;21-11-2012;24;83;1
642;11;21-11-2012;24;24;1
642;12;21-11-2012;24;20;1
642;13;21-11-2012;24;86;1
642;14;21-11-2012;24;78;1
642;15;21-11-2012;24;52;1
642;16;21-11-2012;24;18;1
642;17;21-11-2012;24;71;2
642;18;21-11-2012;24;62;1
642;19;21-11-2012;24;70;1
642;20;21-11-2012;24;41;1
643;1;23-11-2012;16;69;1
643;2;23-11-2012;16;48;1
643;3;23-11-2012;16;51;1
643;4;23-11-2012;16;21;1
643;5;23-11-2012;16;16;1
643;6;23-11-2012;16;17;2
643;7;23-11-2012;16;54;1
643;8;23-11-2012;16;26;1
643;9;23-11-2012;16;9;1
643;10;23-11-2012;16;11;1
643;11;23-11-2012;16;71;1
643;12;23-11-2012;16;29;1
643;13;23-11-2012;16;60;1
643;14;23-11-2012;16;87;1
644;1;26-11-2012;15;42;1
645;1;27-11-2012;10;72;1
645;2;27-11-2012;10;67;1
645;3;27-11-2012;10;77;1
645;4;27-11-2012;10;56;1
645;5;27-11-2012;10;71;1
645;6;27-11-2012;10;96;1
646;1;28-11-2012;10;95;1
647;1;30-11-2012;26;87;1
647;2;30-11-2012;26;86;1
647;3;30-11-2012;26;18;1
647;4;30-11-2012;26;89;1
648;1;04-12-2012;10;21;1
648;2;04-12-2012;10;45;1
648;3;04-12-2012;10;36;4
648;4;04-12-2012;10;51;1
648;5;04-12-2012;10;78;1
648;6;04-12-2012;10;88;1
648;7;04-12-2012;10;70;1
648;8;04-12-2012;10;69;1
648;9;04-12-2012;10;97;1
648;10;04-12-2012;10;91;1
648;11;04-12-2012;10;80;1
648;12;04-12-2012;10;90;1
648;13;04-12-2012;10;46;1
649;1;04-12-2012;10;66;3
649;2;04-12-2012;10;54;1
649;3;04-12-2012;10;67;1
649;4;04-12-2012;10;20;1
649;5;04-12-2012;10;52;1
649;6;04-12-2012;10;57;1
650;1;07-12-2012;11;20;1
650;2;07-12-2012;11;88;1
651;1;10-12-2012;8;94;2
651;2;10-12-2012;8;96;1
651;3;10-12-2012;8;29;1
651;4;10-12-2012;8;90;1
651;5;10-12-2012;8;41;1
651;6;10-12-2012;8;55;1
651;7;10-12-2012;8;46;1
651;8;10-12-2012;8;30;1
651;9;10-12-2012;8;64;1
651;10;10-12-2012;8;72;1
651;11;10-12-2012;8;93;1
651;12;10-12-2012;8;86;1
651;13;10-12-2012;8;34;1
651;14;10-12-2012;8;89;1
651;15;10-12-2012;8;92;1
651;16;10-12-2012;8;91;1
651;17;10-12-2012;8;48;5
651;18;10-12-2012;8;18;1
651;19;10-12-2012;8;8;1
651;20;10-12-2012;8;58;1
651;21;10-12-2012;8;42;1
651;22;10-12-2012;8;15;1
651;23;10-12-2012;8;52;1
651;24;10-12-2012;8;78;2
651;25;10-12-2012;8;80;1
651;26;10-12-2012;8;70;1
651;27;10-12-2012;8;49;1
651;28;10-12-2012;8;63;1
651;29;10-12-2012;8;40;2
651;30;10-12-2012;8;95;1
652;1;10-12-2012;24;96;1
652;2;10-12-2012;24;50;1
652;3;10-12-2012;24;81;1
652;4;10-12-2012;24;54;1
653;1;11-12-2012;20;70;1
653;2;11-12-2012;20;10;1
653;3;11-12-2012;20;42;1
653;4;11-12-2012;20;46;1
653;5;11-12-2012;20;24;1
653;6;11-12-2012;20;16;3
653;7;11-12-2012;20;81;1
653;8;11-12-2012;20;61;2
653;9;11-12-2012;20;8;1
654;1;12-12-2012;8;71;1
654;2;12-12-2012;8;29;1
654;3;12-12-2012;8;77;1
654;4;12-12-2012;8;78;1
654;5;12-12-2012;8;32;1
654;6;12-12-2012;8;96;1
654;7;12-12-2012;8;59;1
654;8;12-12-2012;8;76;4
654;9;12-12-2012;8;49;2
654;10;12-12-2012;8;46;1
654;11;12-12-2012;8;44;1
655;1;13-12-2012;26;96;1
655;2;13-12-2012;26;16;4
655;3;13-12-2012;26;43;1
655;4;13-12-2012;26;47;1
655;5;13-12-2012;26;26;4
655;6;13-12-2012;26;87;2
655;7;13-12-2012;26;32;1
655;8;13-12-2012;26;37;1
655;9;13-12-2012;26;15;1
655;10;13-12-2012;26;42;2
655;11;13-12-2012;26;7;1
655;12;13-12-2012;26;14;1
655;13;13-12-2012;26;45;1
655;14;13-12-2012;26;20;1
655;15;13-12-2012;26;25;1
655;16;13-12-2012;26;24;1
655;17;13-12-2012;26;9;1
655;18;13-12-2012;26;72;1
655;19;13-12-2012;26;2;3
655;20;13-12-2012;26;33;2
655;21;13-12-2012;26;94;2
656;1;13-12-2012;10;88;2
656;2;13-12-2012;10;49;1
656;3;13-12-2012;10;97;1
657;1;14-12-2012;10;75;1
657;2;14-12-2012;10;36;1
657;3;14-12-2012;10;76;1
657;4;14-12-2012;10;61;1
657;5;14-12-2012;10;20;1
657;6;14-12-2012;10;81;1
657;7;14-12-2012;10;89;1
657;8;14-12-2012;10;7;1
657;9;14-12-2012;10;60;1
657;10;14-12-2012;10;51;1
657;11;14-12-2012;10;78;1
658;1;14-12-2012;10;93;4
658;2;14-12-2012;10;91;1
658;3;14-12-2012;10;52;1
658;4;14-12-2012;10;31;1
658;5;14-12-2012;10;44;1
658;6;14-12-2012;10;62;2
658;7;14-12-2012;10;17;1
658;8;14-12-2012;10;79;1
658;9;14-12-2012;10;1;1
658;10;14-12-2012;10;54;1
658;11;14-12-2012;10;68;1
659;1;18-12-2012;17;61;1
659;2;18-12-2012;17;23;1
659;3;18-12-2012;17;85;1
660;1;24-12-2012;19;35;1
660;2;24-12-2012;19;38;1
661;1;24-12-2012;2;6;1
662;1;31-12-2012;7;86;1
663;1;01-01-2013;16;76;1
663;2;01-01-2013;16;97;5
663;3;01-01-2013;16;85;1
663;4;01-01-2013;16;93;1
663;5;01-01-2013;16;9;1
663;6;01-01-2013;16;70;1
663;7;01-01-2013;16;55;1
663;8;01-01-2013;16;96;1
663;9;01-01-2013;16;53;4
663;10;01-01-2013;16;50;1
663;11;01-01-2013;16;30;1
663;12;01-01-2013;16;75;1
663;13;01-01-2013;16;92;1
663;14;01-01-2013;16;71;1
663;15;01-01-2013;16;72;1
663;16;01-01-2013;16;89;1
663;17;01-01-2013;16;37;1
663;18;01-01-2013;16;10;1
663;19;01-01-2013;16;77;1
664;1;02-01-2013;19;34;1
664;2;02-01-2013;19;46;1
664;3;02-01-2013;19;2;1
664;4;02-01-2013;19;51;1
664;5;02-01-2013;19;24;1
